u222,m1089,1,877563659
u218,m504,3,881288574
u56,m623,3,892910268
u13,m25,1,882141686
u13,m632,3,884538664
u292,m151,5,881104268
u130,m374,4,875217392
u24,m508,4,875323833
u318,m384,3,884498210
u93,m275,4,888705224
u7,m142,3,891354090
u144,m293,4,888104283
u308,m1046,4,887740649
u78,m269,3,879633467
u276,m228,4,880913800
u142,m895,4,888640143
u234,m294,3,891033715
u234,m1123,3,892335342
u87,m1190,4,879876336
u286,m790,1,877535208
u318,m934,4,884495382
u215,m474,4,891435022
u68,m1047,1,876974379
u7,m423,5,891351509
u110,m204,3,886989276
u346,m62,3,875263634
u72,m181,1,880037203
u303,m160,4,879468375
u200,m357,5,884128498
u262,m845,4,879962052
u235,m474,5,889655112
u326,m526,5,879874964
u125,m949,3,892838623
u7,m156,5,891351653
u347,m79,5,881653890
u13,m416,3,882398934
u127,m227,4,884364867
u13,m502,5,882141458
u308,m490,4,887738104
u222,m672,1,878183777
u251,m132,5,886271641
u109,m742,5,880564457
u97,m655,5,884238860
u222,m94,3,878184866
u303,m234,5,879467260
u295,m1459,5,879519237
u325,m143,1,891479017
u186,m742,3,879023073
u68,m1028,4,876974430
u15,m696,2,879456262
u256,m662,2,882165032
u28,m271,4,881955281
u49,m129,2,888068079
u127,m300,5,884364017
u102,m326,3,879082298
u144,m900,4,888103371
u314,m204,5,877888644
u293,m153,4,888905948
u79,m286,5,891271792
u315,m302,5,879799301
u181,m1202,1,878962720
u23,m188,3,877817151
u83,m323,4,883868420
u59,m48,5,888204502
u294,m7,4,877819563
u257,m307,4,879029581
u49,m3,3,888068877
u56,m98,4,892679067
u43,m225,2,875975579
u280,m125,2,891701148
u346,m4,4,874948105
u292,m429,5,881105587
u151,m1065,3,879542413
u178,m849,3,882828021
u145,m281,4,875272299
u327,m90,3,887819194
u130,m183,5,875801369
u213,m11,4,878956156
u42,m451,2,881108982
u268,m1059,3,875743310
u279,m727,3,890780864
u18,m194,3,880129816
u312,m57,5,891699599
u69,m109,3,882145428
u112,m306,5,891299783
u308,m170,3,887737130
u325,m474,5,891478392
u314,m785,3,877890960
u327,m949,4,887819316
u94,m829,2,891724800
u222,m419,2,878182279
u42,m25,3,881110670
u296,m685,4,884196896
u189,m274,4,893264735
u280,m381,3,891700925
u144,m22,5,888105439
u109,m245,3,880562908
u119,m658,5,874782127
u172,m697,3,875536498
u18,m515,5,880130155
u222,m364,1,878185137
u87,m393,4,879876703
u244,m208,5,880606300
u363,m391,2,891498811
u332,m148,5,887938486
u272,m474,5,879454753
u95,m523,4,879197562
u102,m183,4,888801360
u294,m299,3,877818982
u27,m925,3,891543245
u164,m984,4,889401456
u121,m9,5,891390013
u340,m204,4,884990004
u115,m530,5,881172117
u334,m72,3,891549192
u268,m31,4,875310311
u60,m514,4,883326300
u145,m637,3,882182689
u90,m6,4,891384357
u344,m508,4,884814697
u98,m70,3,880499018
u279,m1000,4,875314313
u279,m390,3,875744641
u157,m407,4,886891218
u334,m289,3,891544491
u307,m527,5,878066938
u327,m237,4,887745494
u308,m116,4,887737594
u211,m687,2,879437184
u189,m173,5,893265160
u271,m200,5,885849356
u342,m1007,4,874984507
u328,m188,5,885046498
u144,m204,2,888105116
u43,m298,4,875975211
u268,m826,1,875743065
u149,m269,5,883512557
u92,m252,4,886443582
u339,m214,3,891033226
u18,m286,5,880129305
u169,m181,5,891359276
u189,m281,2,893264766
u254,m238,3,886473120
u250,m1014,4,883263439
u130,m946,4,875801830
u172,m657,3,875538027
u10,m615,4,877892276
u216,m95,3,881428365
u95,m24,3,879192542
u360,m116,3,880354275
u301,m692,3,882076619
u345,m121,3,884991384
u164,m245,5,889401362
u323,m744,5,878739436
u264,m558,5,886122447
u197,m340,2,891409199
u237,m28,4,879376435
u196,m306,4,881251021
u179,m305,4,892151270
u342,m132,5,875319129
u56,m82,4,892676314
u346,m187,3,874948030
u118,m547,5,875385228
u332,m1150,3,887938631
u250,m742,3,878089786
u193,m871,3,890860319
u293,m447,4,888907290
u348,m928,5,886523683
u339,m12,5,891032659
u292,m343,2,881103478
u209,m349,2,883589546
u23,m99,4,874786098
u49,m258,2,888065895
u234,m490,4,892079803
u201,m447,5,884112581
u43,m501,4,883955605
u290,m550,3,880475807
u276,m290,4,874786854
u346,m322,3,886273541
u292,m252,3,881104881
u363,m405,4,891497015
u355,m300,4,879486529
u351,m879,5,879481461
u211,m263,3,879461395
u332,m696,3,887938760
u118,m185,5,875384979
u308,m483,3,887736843
u100,m689,3,891375212
u241,m880,5,887249889
u253,m566,4,891628578
u292,m919,5,881103508
u334,m207,4,891545950
u223,m255,4,891549382
u313,m174,4,891014499
u244,m1098,5,880605578
u299,m501,3,889501790
u328,m284,3,885047593
u18,m71,4,880131236
u232,m471,3,880062414
u311,m174,5,884364538
u7,m608,4,891351653
u201,m708,4,884140247
u345,m285,5,884901701
u184,m1136,4,889912890
u130,m49,4,875802236
u232,m22,3,888549988
u46,m288,2,883611307
u213,m151,5,878955886
u210,m216,4,887737603
u75,m475,5,884049939
u90,m323,3,891382634
u14,m7,5,876965061
u1,m212,4,875072895
u272,m772,2,879455220
u332,m1016,5,887916529
u117,m597,4,881010052
u184,m287,4,889908050
u79,m813,5,891271792
u10,m200,5,877889261
u119,m144,4,887038665
u158,m277,4,880132658
u59,m570,4,888205745
u322,m185,5,887313850
u129,m995,2,883245452
u42,m692,4,881107773
u298,m496,5,884127603
u318,m481,4,884496156
u293,m134,5,888905618
u60,m1126,4,883327174
u285,m538,5,890595479
u345,m919,2,884991077
u72,m70,4,880036691
u342,m25,2,875318328
u94,m31,4,891721286
u223,m717,1,891550470
u339,m190,4,891034215
u130,m346,4,884623704
u218,m265,3,881288408
u362,m333,5,885019261
u334,m450,1,891550338
u176,m751,1,886046979
u145,m1212,2,875272196
u189,m815,3,893264558
u60,m485,4,883327222
u293,m257,2,888904696
u306,m100,4,876504286
u308,m319,4,887736408
u130,m53,3,876251972
u320,m501,3,884751462
u321,m1194,5,879438607
u155,m319,3,879370963
u338,m310,3,879437522
u214,m325,3,891542622
u49,m418,3,888067031
u57,m1028,3,883697432
u236,m185,5,890118307
u138,m617,4,879024128
u232,m173,4,888549674
u331,m100,4,877196308
u297,m157,2,875238853
u95,m88,4,880571016
u268,m333,4,876513565
u58,m156,5,884304955
u299,m378,3,878192680
u294,m327,3,877818982
u286,m1091,4,877534859
u234,m601,3,892334765
u207,m156,2,878104438
u269,m492,4,891449550
u357,m284,4,878951691
u255,m53,3,883216672
u92,m717,3,886443416
u13,m161,5,882397741
u65,m197,5,879216769
u17,m237,2,885272628
u167,m698,4,892738307
u313,m609,3,891014782
u42,m99,5,881108346
u65,m210,4,879217913
u303,m366,3,879485221
u233,m98,5,877661724
u354,m86,5,891218312
u268,m1090,2,875745536
u7,m226,5,891353614
u81,m7,4,876533545
u323,m886,3,878738997
u119,m87,5,874781829
u299,m418,4,889501790
u174,m456,1,886515240
u8,m89,4,879362124
u79,m900,4,891271245
u232,m215,3,888549563
u271,m338,1,885847194
u356,m313,5,891405651
u177,m271,2,882141868
u181,m458,3,878962350
u6,m151,3,883599558
u363,m1495,5,891497278
u117,m751,5,886018996
u306,m744,4,876504054
u90,m494,5,891383241
u117,m368,3,881010610
u181,m1386,1,878962119
u233,m418,4,877664010
u44,m542,3,878348036
u13,m303,4,881514876
u127,m243,5,884364764
u92,m561,3,875812413
u236,m864,2,890117073
u234,m660,4,892334543
u363,m1168,2,891496587
u177,m150,4,880130807
u117,m121,4,880126038
u301,m514,3,882076021
u194,m1,4,879539127
u276,m496,4,882659476
u221,m1210,3,875246887
u363,m673,2,891496543
u218,m516,5,877488692
u85,m414,4,879828720
u60,m498,5,883326566
u188,m233,3,875074266
u144,m960,2,888105784
u184,m88,3,889909551
u83,m412,1,883868208
u194,m631,2,879546551
u11,m751,2,891902092
u178,m1051,3,885784583
u318,m1023,2,884495091
u328,m132,5,885046420
u142,m28,4,888640404
u293,m657,4,888905582
u13,m437,1,882397068
u246,m231,1,884922898
u346,m727,1,874947794
u323,m199,4,878739953
u194,m510,4,879521474
u99,m123,3,885678997
u280,m483,4,891701066
u314,m1276,4,877887179
u305,m943,2,886323464
u106,m923,4,881453355
u174,m383,1,886515171
u62,m955,4,879374072
u10,m223,5,877888545
u234,m526,3,892334045
u92,m660,4,875654125
u361,m273,3,879441215
u1,m143,1,875072631
u332,m258,5,887916151
u286,m559,4,877534081
u308,m805,4,887739471
u326,m448,3,879877349
u323,m22,5,878739743
u365,m301,5,891303586
u23,m315,3,884550320
u256,m783,4,882165328
u3,m334,3,889237122
u195,m99,3,888737277
u236,m223,5,890116032
u38,m389,5,892433660
u95,m505,3,888954513
u351,m873,3,879481643
u271,m83,4,885848408
u297,m250,1,874955085
u91,m351,4,891438617
u119,m472,4,874775406
u42,m1051,4,881106270
u270,m703,4,876955019
u311,m526,5,884364873
u94,m562,3,891721494
u352,m746,4,884290361
u350,m174,5,882346720
u233,m286,3,876690514
u250,m1,4,883263374
u154,m806,4,879139040
u255,m569,1,883216672
u229,m875,1,891632402
u332,m1013,3,887938798
u58,m237,4,884304396
u320,m976,2,884749567
u307,m169,5,879283625
u110,m794,3,886988909
u244,m818,2,880605010
u330,m596,5,876544690
u343,m474,5,876406677
u59,m25,4,888203270
u64,m173,5,889737454
u280,m934,2,891702291
u283,m627,4,879297966
u314,m120,3,877887094
u336,m13,3,877756890
u312,m587,3,891699399
u222,m411,3,878185137
u181,m933,1,878962675
u270,m741,5,876953967
u59,m65,4,888205265
u174,m63,4,886514985
u313,m44,3,891015049
u264,m208,5,886123415
u59,m382,4,888205574
u301,m511,4,882075803
u341,m877,3,890758113
u60,m1124,4,883326652
u303,m849,3,879485589
u1,m151,4,875072865
u13,m786,3,886303088
u56,m94,4,892910292
u59,m175,4,888205300
u58,m246,5,884304592
u234,m95,3,892079689
u365,m15,3,891304152
u164,m148,5,889402203
u194,m202,3,879524216
u151,m425,4,879528647
u83,m1043,3,880308807
u116,m180,5,886310197
u49,m347,3,888065487
u233,m644,5,880610635
u102,m271,2,888781860
u144,m285,4,888103969
u71,m475,5,877319330
u145,m1077,3,875272245
u299,m742,4,877878339
u263,m79,4,891298047
u276,m631,3,874796412
u308,m968,4,887739987
u1,m51,4,878543275
u269,m435,3,891449011
u95,m736,4,888954170
u311,m708,5,884366397
u244,m90,4,880607684
u313,m318,4,891013712
u258,m310,5,885700778
u123,m485,5,879872792
u334,m183,4,891545950
u130,m743,2,878537778
u269,m64,4,891447960
u328,m451,4,885048159
u43,m300,5,875975135
u130,m12,4,875216340
u90,m185,5,891384959
u12,m132,5,879959465
u189,m216,5,893265478
u207,m135,2,877822350
u315,m55,5,879821267
u5,m139,3,875721260
u195,m469,3,880710046
u88,m302,3,891037111
u153,m678,2,881370935
u148,m1012,4,877400154
u270,m155,5,876955770
u218,m273,4,881288351
u145,m674,4,877343184
u223,m369,1,891550253
u222,m4,3,878183924
u128,m785,2,879968243
u192,m127,4,881367456
u228,m651,4,889388521
u354,m191,4,891217082
u328,m82,4,885046537
u344,m716,3,884901403
u38,m450,1,892432624
u269,m137,4,891446193
u248,m55,4,884534793
u310,m304,5,879435664
u13,m612,4,882140318
u130,m335,3,875801254
u62,m774,1,879376483
u135,m77,4,879858003
u294,m264,2,877819090
u89,m813,5,879461219
u194,m433,3,879523104
u94,m39,3,891721317
u318,m396,1,884498684
u151,m223,5,879524088
u181,m1120,1,878962279
u312,m234,5,891712535
u177,m175,5,880130972
u297,m50,5,874954541
u313,m162,3,891017270
u275,m89,3,875154878
u293,m202,3,888906490
u330,m465,5,876547250
u323,m100,4,878739177
u135,m566,3,879857930
u229,m358,1,891632437
u288,m900,5,886372155
u295,m1221,5,879518455
u162,m151,3,877636191
u87,m55,4,879875774
u128,m378,5,879967804
u268,m267,3,875742077
u282,m302,5,879949347
u361,m222,2,879441253
u280,m286,4,891700185
u334,m276,4,891545089
u361,m387,3,879441008
u87,m385,5,879875818
u344,m175,5,884901110
u312,m481,5,891698893
u130,m1047,5,875801897
u357,m222,5,878951498
u190,m118,3,891033906
u308,m192,5,887736696
u106,m8,4,881452405
u357,m928,4,878952041
u320,m678,3,884748418
u217,m117,4,889069842
u216,m764,2,880233153
u230,m633,4,880485283
u263,m82,4,891299697
u233,m495,4,877661364
u314,m672,5,877888723
u204,m310,1,892389073
u279,m240,4,889151559
u188,m195,3,875073179
u177,m179,5,880131057
u181,m330,1,878961668
u184,m458,3,889907925
u86,m872,3,879570366
u79,m313,2,891271086
u53,m181,4,879443046
u125,m204,5,879454139
u326,m528,3,879875112
u276,m747,4,874795448
u238,m300,4,883575836
u39,m333,4,891400214
u201,m175,2,884140022
u276,m746,4,874791806
u13,m334,1,886952467
u117,m12,5,881011350
u301,m651,5,882075994
u280,m790,4,891702013
u3,m350,3,889237076
u345,m956,4,884916322
u174,m393,4,886514837
u181,m866,1,878963037
u290,m158,5,880474977
u360,m238,4,880355845
u247,m257,4,893081396
u162,m117,4,877635869
u43,m336,4,880317271
u258,m311,4,885700946
u348,m819,4,886523710
u191,m328,3,891562090
u215,m483,4,891435022
u184,m665,2,889910098
u114,m157,2,881260611
u184,m52,4,889910034
u49,m821,1,888069246
u233,m212,5,877665324
u345,m173,5,884902317
u55,m1089,1,878176134
u293,m99,3,888906402
u13,m353,4,886261450
u99,m196,4,885680578
u49,m325,3,888065744
u367,m1012,4,876689825
u123,m127,5,879809943
u194,m383,1,879554842
u141,m825,4,884585247
u323,m150,4,878739568
u279,m1180,2,890781034
u330,m575,4,876547165
u109,m1244,3,880571872
u177,m318,4,880130618
u85,m792,4,879828941
u248,m249,4,884536117
u298,m237,5,884126240
u276,m139,4,889174904
u23,m257,3,890276940
u52,m657,5,882922833
u201,m1194,4,884111899
u330,m8,5,876546236
u268,m403,4,875309914
u70,m176,4,884066573
u280,m53,5,891702544
u234,m152,4,892826701
u13,m759,2,882398542
u325,m181,4,891478160
u268,m269,4,876513523
u154,m202,3,879139096
u222,m689,4,881058008
u354,m269,4,891180399
u42,m222,4,881105882
u99,m232,4,886519075
u96,m170,5,884403866
u111,m1024,3,891679939
u87,m300,3,879875418
u328,m349,2,888641949
u13,m190,4,882397145
u347,m227,4,881654734
u117,m258,4,880126022
u229,m286,4,891633029
u329,m591,2,891655812
u345,m508,4,884901000
u291,m396,4,874867757
u320,m1188,4,884749411
u94,m34,1,891723558
u72,m515,4,880036602
u218,m695,3,881288574
u18,m12,5,880129991
u346,m1110,1,875264985
u218,m762,4,877489091
u178,m58,5,882827134
u334,m302,5,891544177
u303,m49,2,879483901
u145,m1208,4,875272196
u42,m925,4,881106113
u329,m79,4,891656391
u286,m11,5,877531975
u33,m343,4,891964344
u326,m79,4,879875203
u339,m183,4,891032828
u308,m521,3,887736798
u264,m1225,3,886123530
u130,m672,5,875801920
u114,m183,5,881260545
u276,m229,3,874792483
u11,m383,2,891905555
u256,m202,3,882165032
u273,m311,4,891292905
u116,m661,4,876454023
u13,m137,5,882139804
u332,m82,5,888098524
u6,m479,5,883601053
u91,m689,5,891438617
u79,m137,4,891271870
u308,m265,3,887737647
u10,m651,4,877888812
u295,m1401,5,879966498
u18,m181,3,880131631
u49,m299,2,888068651
u343,m423,5,876408139
u92,m423,3,875655990
u244,m762,3,880604616
u363,m288,4,891493723
u43,m423,4,883955498
u201,m1425,3,884111637
u84,m31,4,883453755
u59,m1047,2,888203371
u234,m157,2,892334400
u300,m328,3,875650068
u345,m1082,2,884994569
u191,m269,3,891562090
u268,m114,5,875744966
u147,m269,4,885593812
u71,m222,3,877319375
u76,m59,4,875027981
u232,m462,4,888549879
u102,m248,3,877915935
u205,m326,4,888284454
u200,m25,4,876042234
u311,m431,4,884365201
u197,m195,5,891409798
u356,m937,2,891406040
u303,m1016,3,879544727
u101,m815,3,877136392
u119,m1259,3,874780996
u264,m56,5,886122261
u210,m447,5,887737631
u276,m63,3,874792168
u308,m178,4,887737719
u64,m181,4,889737420
u303,m1014,3,879544588
u271,m284,3,885847956
u201,m513,3,884114069
u92,m628,4,875639823
u54,m333,5,880928745
u301,m187,4,882076403
u81,m410,4,876533946
u31,m498,4,881548111
u21,m234,5,874951657
u311,m212,3,884366397
u264,m792,5,886123415
u132,m137,4,891278996
u307,m463,5,879283786
u311,m275,4,884963136
u22,m403,5,878887810
u43,m318,5,875975717
u201,m61,2,884111986
u186,m770,2,879023819
u125,m475,1,879454244
u339,m73,3,891035003
u145,m120,2,888398563
u51,m132,4,883498655
u130,m84,4,876252497
u347,m144,5,881654186
u110,m715,2,886989440
u100,m905,3,891375630
u311,m470,3,884365140
u189,m248,4,893264174
u365,m1017,4,891304213
u44,m227,4,883613334
u201,m1098,2,884112747
u295,m25,5,879518042
u193,m276,4,890860319
u125,m1093,1,892839412
u10,m711,4,877888812
u276,m272,5,885871447
u43,m1053,3,883955859
u342,m427,4,875319254
u14,m211,4,879119693
u8,m190,4,879362183
u280,m144,2,891700514
u333,m739,5,891045410
u11,m721,3,891905279
u94,m380,3,891722760
u8,m686,3,879362356
u115,m462,4,881171273
u264,m559,5,886122446
u299,m297,3,877877691
u299,m1021,3,878192721
u268,m483,5,875309859
u95,m202,4,879198209
u24,m25,4,875246258
u159,m546,4,880557621
u174,m312,5,886432972
u368,m379,4,889783562
u293,m943,2,888906576
u186,m550,4,879023985
u250,m582,4,878090114
u185,m638,4,883524364
u234,m566,2,892335108
u221,m257,4,875244475
u187,m659,5,879465274
u313,m187,4,891014373
u116,m199,4,876454174
u109,m9,3,880564607
u174,m412,1,886433919
u7,m208,5,891352220
u371,m97,5,877487440
u296,m255,2,884196584
u280,m82,2,891700925
u271,m275,4,885847693
u110,m791,2,886989473
u59,m926,1,888203708
u217,m576,1,889070087
u145,m665,5,877343212
u334,m204,4,891547190
u42,m568,4,881107256
u200,m143,5,884128499
u89,m387,5,879459909
u311,m588,4,884365284
u235,m269,4,889654530
u287,m156,5,875336804
u344,m204,4,884901024
u43,m289,4,875975085
u99,m11,5,885680138
u145,m159,4,875272299
u200,m82,5,884129656
u269,m316,4,891446132
u13,m517,5,882139746
u184,m208,4,889908985
u327,m144,4,887820293
u218,m517,3,877488634
u6,m487,5,883600785
u279,m792,3,875308843
u268,m161,3,875744199
u85,m124,5,882813248
u75,m472,4,884050733
u18,m483,4,880129940
u234,m291,3,892335342
u196,m238,4,881251820
u318,m750,4,884469971
u2,m281,3,888980240
u295,m102,4,879518339
u276,m81,4,874791101
u194,m1409,2,879552662
u291,m1078,4,875086920
u145,m896,2,888396828
u160,m762,3,876769148
u290,m216,4,880475218
u174,m1254,1,886434421
u327,m435,4,888251521
u145,m471,4,885622707
u83,m465,4,880308578
u277,m591,4,879543768
u214,m56,5,892668130
u345,m1315,3,884994631
u330,m44,5,876546920
u328,m1277,3,885049084
u6,m131,5,883602048
u334,m693,3,891547083
u156,m192,4,888185735
u91,m479,4,891439208
u130,m22,5,875217265
u75,m271,5,884051635
u328,m265,5,885045993
u291,m379,3,874834827
u222,m815,2,877563716
u347,m168,5,881653798
u328,m510,5,885046376
u290,m423,5,880474422
u12,m157,5,879959138
u151,m114,5,879524268
u294,m603,5,889854323
u244,m232,4,880608670
u130,m63,4,876252521
u259,m762,2,883372151
u58,m425,5,884304979
u245,m112,4,888513575
u184,m1232,3,889910123
u122,m727,4,879270849
u144,m129,4,888104234
u305,m357,5,886323189
u16,m96,5,877717833
u1,m175,5,875072547
u7,m618,4,891350900
u16,m546,4,877726944
u80,m45,4,887401585
u173,m294,5,877556864
u104,m1017,1,888465634
u161,m523,3,891170686
u179,m1316,3,892151489
u12,m71,4,879959635
u59,m141,4,888206605
u339,m636,4,891035248
u321,m485,4,879439787
u201,m204,4,884113082
u59,m516,4,888204430
u56,m118,4,892679460
u191,m332,2,891562090
u65,m318,5,879217689
u249,m993,3,879571779
u145,m229,3,885557699
u262,m336,3,879961474
u235,m52,4,889656168
u116,m604,3,876454174
u49,m476,1,888069222
u286,m325,1,889651253
u221,m588,3,875246209
u197,m344,4,891409070
u198,m23,4,884208491
u207,m28,4,877822162
u345,m251,5,884994119
u145,m760,2,888398123
u316,m1084,4,880853953
u77,m179,5,884752806
u83,m575,4,880309339
u328,m55,4,885046655
u178,m1035,4,882828350
u346,m33,5,875261753
u89,m26,3,879459909
u334,m1315,4,891545185
u263,m69,5,891298914
u53,m199,5,879442384
u312,m498,5,891699568
u213,m1,2,878870719
u270,m173,5,876955531
u85,m690,2,890255371
u85,m404,3,882994947
u184,m949,3,889909618
u330,m823,3,876544872
u230,m1050,3,880485136
u184,m255,3,889907468
u312,m132,5,891699121
u322,m179,5,887314416
u32,m118,3,883717967
u184,m1010,4,889907896
u18,m180,4,880130252
u55,m89,5,878176398
u373,m588,3,877098821
u274,m546,3,878945918
u363,m97,2,891496513
u177,m197,4,880130758
u87,m796,4,879877280
u24,m477,5,875323594
u137,m261,5,882805603
u253,m237,4,891628002
u298,m200,3,884183063
u344,m597,2,884900454
u305,m638,5,886324128
u85,m499,4,879455114
u44,m168,5,878347504
u33,m258,4,891964066
u293,m8,3,888905736
u365,m109,2,891304106
u90,m42,4,891384885
u99,m963,3,885679998
u176,m250,4,886047963
u234,m414,4,892336021
u308,m515,3,887737536
u314,m983,4,877892488
u85,m1168,3,882995908
u137,m50,5,881432937
u130,m1016,4,874953698
u117,m1057,2,881010401
u225,m64,4,879539727
u109,m117,5,880564457
u85,m199,5,879829438
u15,m924,3,879456204
u179,m269,3,892151064
u154,m333,3,879138287
u170,m333,4,886190330
u49,m202,3,888068816
u62,m183,4,879374893
u343,m1132,4,876403746
u43,m866,4,883956417
u95,m471,5,884266051
u116,m294,2,876453376
u95,m2,2,888955909
u223,m120,2,891550504
u151,m419,3,879524878
u291,m1098,4,875086330
u303,m79,5,879466891
u15,m289,3,879455262
u308,m443,3,887740500
u43,m316,5,892349752
u334,m77,3,891549247
u26,m864,2,891383899
u130,m779,4,878537558
u138,m514,5,879024043
u234,m237,3,892336021
u297,m79,3,875239125
u335,m324,1,891567098
u334,m620,2,891545540
u276,m597,3,874787150
u69,m689,3,882027284
u297,m864,3,874954541
u153,m64,5,881371005
u184,m699,5,889909914
u58,m568,4,884304838
u178,m480,3,882826048
u348,m288,5,886522495
u62,m173,5,879374732
u307,m428,4,877118113
u222,m946,2,878182237
u117,m240,3,880126038
u10,m705,4,877892050
u94,m1032,2,891723807
u326,m185,5,879875203
u59,m739,4,888206485
u307,m189,4,877121617
u339,m431,4,891035488
u318,m182,4,884496549
u321,m494,4,879440318
u217,m185,3,889069659
u72,m435,5,880037242
u249,m431,5,879641194
u299,m1141,4,877880522
u13,m888,2,886261388
u151,m972,4,879543366
u235,m705,5,889655204
u160,m4,4,876861754
u12,m15,5,879959670
u62,m78,2,879376612
u314,m42,5,877888610
u89,m151,5,879441507
u230,m582,4,880485380
u120,m9,4,889489886
u316,m614,2,880854267
u331,m454,3,877196702
u40,m271,2,889041523
u345,m172,4,884991831
u55,m1016,1,878176005
u92,m1213,2,875907079
u73,m28,3,888626468
u373,m694,5,877098643
u373,m707,4,877100378
u336,m405,3,877760374
u325,m484,5,891478643
u8,m301,4,879361550
u141,m237,4,884584865
u141,m1258,4,884585071
u345,m216,5,884901701
u87,m88,5,879876672
u209,m1105,2,883589568
u7,m587,4,891353950
u290,m98,4,880474235
u16,m692,4,877719158
u175,m176,3,877107255
u185,m197,5,883524428
u328,m331,4,885045085
u244,m20,4,880604758
u181,m1048,2,878963275
u246,m840,4,884924045
u269,m293,3,891446308
u246,m385,1,884922272
u221,m789,4,875245739
u130,m150,5,874953558
u109,m176,5,880577868
u174,m332,5,886432901
u94,m28,4,885873159
u85,m1098,4,879828912
u48,m522,2,879434886
u237,m98,4,879376327
u293,m23,4,888905865
u313,m494,3,891016193
u178,m70,4,882827083
u293,m322,2,888904456
u6,m528,4,883602174
u236,m15,5,890116628
u38,m393,5,892430282
u276,m737,4,890979964
u143,m328,4,888407656
u276,m854,4,874791806
u90,m693,3,891385752
u18,m960,4,880131004
u251,m222,4,886272547
u7,m172,4,891350965
u44,m106,2,878347076
u85,m382,4,879454820
u184,m13,3,889907839
u286,m20,4,876521858
u56,m219,5,892679144
u345,m403,3,884992922
u45,m1061,2,881016056
u73,m156,4,888625835
u254,m125,3,886473158
u184,m202,3,889909768
u360,m309,2,880354094
u214,m236,5,892668153
u18,m179,4,880129877
u57,m1094,2,883697990
u363,m616,3,891498135
u200,m29,4,884130540
u148,m228,4,877016514
u63,m323,1,875746986
u270,m66,4,876955531
u6,m28,2,883603013
u291,m834,3,874834358
u314,m143,5,877890234
u82,m520,3,878769703
u346,m218,3,875263574
u103,m222,3,880415875
u189,m657,5,893265123
u154,m182,5,879138783
u13,m384,2,882141814
u291,m1083,3,874834876
u148,m473,5,877399322
u271,m1091,4,885849648
u264,m219,5,886122447
u154,m50,5,879138657
u370,m56,2,879434587
u27,m298,4,891543164
u268,m395,2,875744021
u82,m480,4,878769373
u94,m118,3,891723295
u342,m1368,5,874984507
u299,m889,3,884023918
u177,m245,3,880130534
u44,m185,4,878347569
u371,m175,1,877487266
u186,m237,2,879023934
u102,m176,3,888801360
u43,m238,2,883955160
u326,m134,3,879875797
u243,m713,3,879987495
u349,m105,2,879466283
u82,m25,2,878768435
u257,m50,5,882049897
u14,m70,1,879119692
u346,m17,1,874950839
u6,m467,4,883602284
u227,m276,4,879035251
u157,m298,4,886889876
u290,m1336,3,880733010
u189,m847,4,893264150
u86,m889,5,879570973
u249,m333,4,879571521
u42,m211,4,881107880
u152,m790,5,884018821
u328,m1248,3,885047417
u193,m485,5,889124252
u59,m709,5,888204997
u293,m228,3,888906315
u346,m977,3,875264110
u207,m183,2,875509832
u239,m1020,3,889180920
u301,m77,3,882076751
u248,m183,5,884534772
u288,m12,4,886374130
u303,m451,5,879468581
u255,m436,4,883216544
u210,m202,5,887737338
u363,m102,4,891498681
u299,m479,4,878192556
u92,m834,1,875906882
u323,m327,4,878738910
u374,m1047,3,880394179
u249,m628,3,879640306
u222,m401,2,878184422
u122,m70,5,879270606
u122,m511,5,879270084
u23,m32,3,874785809
u10,m696,4,877892276
u144,m298,3,888103988
u196,m663,5,881251911
u152,m966,5,882829150
u157,m740,2,886889876
u18,m610,4,880130861
u107,m258,4,891264466
u125,m999,4,892838288
u334,m475,4,891544953
u207,m171,3,880839802
u85,m480,4,879453658
u111,m269,5,891679692
u12,m191,5,879960801
u304,m322,4,884968415
u342,m544,1,875318606
u201,m482,4,884111360
u333,m748,4,891044596
u167,m1126,5,892738418
u303,m1224,2,879485475
u222,m62,4,878183616
u6,m136,5,883600842
u223,m276,4,891549324
u340,m1133,5,884991742
u70,m546,2,884066211
u244,m764,5,880605158
u355,m310,4,879485423
u230,m185,4,880485090
u295,m210,4,879518378
u308,m98,3,887737334
u210,m49,3,891036116
u130,m1228,3,878537681
u249,m456,3,879640549
u215,m230,3,891436469
u207,m1118,3,878104017
u136,m313,2,882693234
u276,m117,4,874786568
u216,m824,3,880233253
u269,m50,3,891448926
u293,m466,3,888906655
u275,m142,2,880315197
u136,m1142,4,882693569
u112,m347,1,891302716
u292,m1014,3,881104424
u77,m176,4,884752757
u314,m941,3,877889971
u181,m829,1,878962675
u200,m33,4,884129602
u291,m551,2,874867824
u301,m152,3,882077285
u291,m237,4,874805668
u334,m716,3,891548758
u216,m218,4,880234933
u358,m482,2,891270510
u13,m243,3,882140966
u100,m289,3,891375359
u119,m12,3,874781915
u268,m558,3,875309304
u94,m273,4,885872684
u200,m205,4,884128458
u333,m98,4,891045496
u256,m161,5,882164559
u265,m409,3,875320462
u268,m108,3,875742992
u320,m3,4,884748978
u90,m178,5,891384611
u347,m609,4,881654064
u286,m405,3,876522150
u136,m223,4,882848820
u344,m537,4,884814432
u244,m22,4,880605665
u350,m1,4,882345734
